VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,source_month,source_file
2,2025-08-07 12:13:00,2025-08-07 12:32:00,,,41,237,,3.23,28.11,0.0,0.5,4.34,0.0,,1.0,36.7,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-26 00:11:16,2025-08-26 00:18:24,N,1.0,74,75,1.0,1.53,9.3,1.0,0.5,0.59,0.0,,1.0,12.39,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-06 07:46:49,2025-08-06 07:46:51,N,5.0,166,264,1.0,0.0,15.0,0.0,0.0,0.0,0.0,,1.0,16.0,1.0,2.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-24 18:37:46,2025-08-24 18:51:37,N,1.0,74,236,1.0,2.38,14.9,0.0,0.5,0.0,0.0,,1.0,19.15,2.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-08 10:42:17,2025-08-08 11:10:42,N,1.0,41,243,1.0,5.83,31.7,0.0,0.5,4.5,0.0,,1.0,37.7,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 11:35:33,2025-08-23 11:43:12,N,1.0,97,189,1.0,0.97,9.3,0.0,0.5,2.16,0.0,,1.0,12.96,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-28 23:04:06,2025-08-28 23:13:19,N,1.0,25,181,2.0,1.24,10.0,1.0,0.5,0.0,0.0,,1.0,12.5,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 12:22:02,2025-08-20 12:24:49,N,1.0,75,236,1.0,0.76,5.8,0.0,0.5,2.01,0.0,,1.0,12.06,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-15 08:44:34,2025-08-15 09:00:26,N,1.0,74,166,0.0,2.1,15.6,0.0,1.5,3.4,0.0,,1.0,20.5,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-14 22:44:08,2025-08-14 22:58:39,N,1.0,74,141,1.0,3.05,17.0,1.0,0.5,3.34,0.0,,1.0,25.59,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-06 11:03:48,2025-08-06 11:09:52,N,1.0,75,74,6.0,1.2,7.9,0.0,0.5,2.35,0.0,,1.0,11.75,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-05 06:32:55,2025-08-05 07:00:59,,,97,263,,10.15,2.9,0.0,0.5,0.0,0.0,,0.3,34.81,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-13 10:52:11,2025-08-13 10:58:56,N,1.0,244,244,3.0,0.47,7.2,0.0,0.5,1.74,0.0,,1.0,10.44,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-21 11:34:47,2025-08-21 11:44:57,N,1.0,95,95,1.0,0.58,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-02 00:58:41,2025-08-02 01:04:59,N,1.0,74,41,1.0,0.86,7.9,1.0,0.5,0.0,0.0,,1.0,10.4,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-11 08:46:03,2025-08-11 08:49:49,N,1.0,75,75,5.0,0.89,6.5,0.0,0.5,1.6,0.0,,1.0,9.6,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-10 19:34:49,2025-08-10 19:48:53,N,1.0,244,116,6.0,1.9,14.2,0.0,0.5,0.0,0.0,,1.0,15.7,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-02 20:37:11,2025-08-02 20:45:38,N,1.0,97,33,1.0,1.13,9.3,1.0,0.5,2.36,0.0,,1.0,14.16,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-08 21:08:02,2025-08-08 21:17:00,N,1.0,74,141,1.0,2.68,12.8,1.0,0.5,5.42,0.0,,1.0,23.47,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-09-20 20:06:51,2025-09-20 20:29:37,N,5.0,173,74,3.0,8.54,85.0,0.0,0.0,0.0,0.0,,1.0,86.0,1.0,2.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-10 16:34:23,2025-09-10 16:54:38,N,1.0,74,237,2.0,2.72,19.1,2.5,0.5,0.0,0.0,,1.0,25.85,2.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-27 14:15:14,2025-09-27 14:24:13,N,1.0,41,74,1.0,0.82,9.3,0.0,0.5,0.0,0.0,,1.0,10.8,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-15 14:31:53,2025-09-15 14:38:12,N,1.0,75,74,1.0,1.33,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-17 21:02:06,2025-09-17 21:19:44,N,5.0,93,255,1.0,9.46,50.0,0.0,0.0,5.0,0.0,,1.0,56.0,1.0,2.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-19 18:28:51,2025-09-19 19:07:51,N,1.0,129,130,2.0,5.4,35.9,2.5,0.5,0.0,0.0,,1.0,39.9,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-04 20:45:13,2025-09-04 21:13:04,N,5.0,130,162,1.0,12.88,65.0,0.0,0.0,10.0,6.94,,1.0,86.44,1.0,2.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-28 13:35:28,2025-09-28 13:48:49,N,1.0,7,226,1.0,2.19,14.2,0.0,0.5,0.0,0.0,,1.0,15.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-22 17:45:18,2025-09-22 17:55:55,N,1.0,223,223,1.0,1.3,10.7,2.5,0.5,4.41,0.0,,1.0,19.11,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-05 00:33:14,2025-09-05 00:54:49,N,1.0,93,65,1.0,11.07,42.2,1.0,0.5,8.94,0.0,,1.0,53.64,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-25 11:23:42,2025-09-25 11:28:30,N,1.0,74,74,1.0,1.0,7.2,0.0,1.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-02 18:33:38,2025-09-02 19:01:37,N,1.0,244,48,1.0,8.58,39.4,2.5,0.5,0.0,0.0,,1.0,46.9,2.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-29 15:38:22,2025-09-29 15:56:24,N,1.0,75,244,6.0,4.13,21.2,0.0,0.5,0.0,0.0,,1.0,22.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
6,2025-09-21 14:39:58,2025-09-21 15:14:32,,,174,82,,13.51,0.0,0.0,0.5,0.0,6.94,,0.3,36.55,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-06 07:53:34,2025-09-06 07:54:45,N,1.0,74,75,1.0,0.5,4.4,0.0,0.5,0.0,0.0,,1.0,5.9,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-12 06:43:13,2025-09-12 07:14:57,N,1.0,92,226,2.0,8.45,38.7,0.0,0.5,5.0,0.0,,1.0,45.2,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-22 17:32:02,2025-09-22 17:41:07,N,1.0,166,239,1.0,1.64,11.4,2.5,0.5,3.63,0.0,,1.0,21.78,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-09 21:41:29,2025-09-09 21:48:34,N,1.0,95,95,1.0,1.02,8.6,1.0,0.5,1.0,0.0,,1.0,12.1,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-23 15:03:45,2025-09-23 15:11:35,N,1.0,69,167,1.0,0.96,8.6,0.0,0.5,1.08,0.0,,1.0,11.18,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-27 12:20:40,2025-09-27 12:30:51,N,1.0,166,42,1.0,1.67,11.4,0.0,0.5,0.0,0.0,,1.0,12.9,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-16 10:20:36,2025-09-16 10:37:22,N,1.0,61,61,2.0,2.05,16.3,0.0,0.5,0.0,0.0,,1.0,17.8,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-26 17:42:36,2025-09-26 17:50:44,N,1.0,55,55,0.0,1.3,10.0,2.5,1.5,0.0,0.0,,1.0,14.0,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-03 10:40:19,2025-09-03 10:47:43,N,1.0,166,151,1.0,0.91,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-20 22:17:08,2025-09-20 22:30:22,N,1.0,74,238,1.0,2.89,15.6,1.0,0.5,4.17,0.0,,1.0,25.02,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-04 08:40:17,2025-09-04 08:52:42,N,1.0,74,42,1.0,1.29,12.8,0.0,0.5,2.86,0.0,,1.0,17.16,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-04 18:50:20,2025-09-04 19:18:56,N,1.0,95,171,1.0,6.9,35.2,2.5,0.5,7.84,0.0,,1.0,47.04,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-09 16:35:49,2025-09-09 16:55:33,N,1.0,74,236,1.0,2.2,19.1,2.5,0.5,5.17,0.0,,1.0,31.02,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
6,2025-09-15 16:25:00,2025-09-15 16:56:48,,,127,263,,6.35,2.9,0.0,0.5,0.0,0.0,,0.3,21.66,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-01 16:35:16,2025-09-01 16:46:47,N,1.0,66,65,1.0,1.39,12.1,2.5,0.5,3.22,0.0,,1.0,19.32,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-22 17:59:36,2025-09-22 18:18:26,N,1.0,97,33,0.0,2.0,17.7,2.5,1.5,0.0,0.0,,1.0,21.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
6,2025-09-24 18:09:20,2025-09-24 18:25:43,,,208,47,,5.35,2.9,0.0,0.5,0.0,0.0,,0.3,23.85,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-27 02:43:06,2025-09-27 02:43:14,N,5.0,17,17,2.0,0.0,34.0,0.0,0.0,0.0,0.0,,1.0,35.0,1.0,2.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-28 08:59:02,2025-09-28 09:06:47,N,1.0,74,166,1.0,1.43,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-21 17:33:34,2025-09-21 17:42:48,N,1.0,95,28,1.0,1.69,11.4,0.0,0.5,3.22,0.0,,1.0,16.12,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-01 14:57:43,2025-09-01 15:12:07,N,1.0,97,181,1.0,2.08,14.2,0.0,0.5,3.14,0.0,,1.0,18.84,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-29 16:32:28,2025-09-29 16:54:47,N,1.0,74,238,1.0,3.2,19.1,5.25,1.5,5.17,0.0,,1.0,31.02,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-26 10:54:31,2025-09-26 11:18:21,N,1.0,166,90,1.0,6.51,31.0,0.0,0.5,9.0,0.0,,1.0,45.0,1.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-19 01:05:57,2025-09-19 01:09:04,N,5.0,157,157,1.0,0.54,14.0,0.0,0.0,3.0,0.0,,1.0,18.0,1.0,2.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-01 17:11:56,2025-09-01 17:26:43,N,1.0,93,138,1.0,4.8,21.9,7.5,1.5,0.0,0.0,,1.0,30.9,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-18 10:26:52,2025-09-18 10:45:29,N,1.0,74,142,1.0,3.64,19.1,0.0,0.5,1.88,0.0,,1.0,25.23,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-01 22:03:59,2025-09-01 22:31:53,N,5.0,93,33,2.0,12.42,69.0,0.0,0.0,10.0,0.0,,1.0,80.0,1.0,2.0,0.0,0.0,9,green_tripdata_2025-09.parquet
6,2025-09-02 10:34:12,2025-09-02 10:58:25,,,108,165,,4.0,2.9,0.0,0.5,0.0,0.0,,0.3,18.35,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-26 23:34:51,2025-09-26 23:49:55,N,1.0,74,239,1.0,3.5,18.4,1.0,0.5,4.73,0.0,,1.0,28.38,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
6,2025-09-29 08:09:52,2025-09-29 09:29:33,,,61,209,,6.15,2.9,0.0,0.5,0.0,0.0,,0.3,29.18,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-23 16:35:51,2025-09-23 16:53:03,N,1.0,74,239,1.0,3.65,19.8,2.5,0.5,1.0,0.0,,1.0,27.55,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-30 07:52:13,2025-09-30 08:07:19,N,1.0,74,166,1.0,1.93,14.9,0.0,0.5,3.28,0.0,,1.0,19.68,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-27 15:46:21,2025-09-27 16:17:28,N,1.0,41,90,2.0,7.4,35.2,3.5,1.5,8.0,0.0,,1.0,48.2,1.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-07 00:29:50,2025-09-07 00:53:57,N,1.0,93,16,2.0,9.46,40.1,1.0,0.5,0.0,0.0,,1.0,42.6,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-12 09:32:42,2025-09-12 09:46:31,N,1.0,74,138,1.0,6.87,28.9,5.0,0.5,0.0,6.94,,1.0,42.34,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-25 11:23:52,2025-09-25 11:36:09,N,1.0,75,142,1.0,2.18,13.5,0.0,0.5,1.78,0.0,,1.0,19.53,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-14 14:04:40,2025-09-14 14:18:59,N,1.0,82,138,1.0,4.71,21.2,5.0,0.5,0.0,0.0,,1.0,27.7,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-29 08:33:00,2025-09-29 08:52:00,,,41,69,,3.08,25.54,0.0,0.5,4.06,0.0,,1.0,31.1,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-19 23:35:01,2025-09-19 23:40:28,N,1.0,61,61,1.0,1.16,7.9,1.0,0.5,2.6,0.0,,1.0,13.0,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-30 22:04:20,2025-09-30 22:09:58,N,1.0,7,7,1.0,0.83,7.2,1.0,0.5,1.94,0.0,,1.0,11.64,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-13 21:17:37,2025-09-13 21:28:44,N,1.0,93,260,1.0,5.39,22.6,1.0,0.5,0.0,0.0,,1.0,25.1,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-07 10:43:59,2025-09-07 10:52:46,N,1.0,97,181,2.0,1.48,11.4,0.0,0.5,3.22,0.0,,1.0,16.12,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-23 16:27:22,2025-09-23 16:43:34,N,1.0,74,166,1.0,1.9,15.6,2.5,0.5,0.0,0.0,,1.0,19.6,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-11 16:06:50,2025-09-11 16:18:54,N,1.0,74,41,1.0,1.53,12.1,2.5,0.5,5.0,0.0,,1.0,21.1,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-23 07:13:44,2025-09-23 07:25:43,N,1.0,74,166,1.0,2.07,13.5,0.0,0.5,0.0,0.0,,1.0,15.0,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-11 17:19:33,2025-09-11 17:28:30,N,1.0,134,135,1.0,1.58,10.7,2.5,0.5,4.41,0.0,,1.0,19.11,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-10 17:24:52,2025-09-10 17:29:09,,,193,193,,0.01,13.82,0.0,0.5,3.06,0.0,,1.0,18.38,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-15 14:35:48,2025-09-15 14:52:19,N,1.0,75,237,1.0,2.21,17.0,0.0,0.5,0.0,0.0,,1.0,21.25,2.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-08 17:17:13,2025-09-08 17:32:49,N,1.0,95,135,1.0,0.0,13.5,2.5,0.5,0.0,0.0,,1.0,17.5,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-29 18:23:49,2025-09-29 18:42:18,N,1.0,74,141,1.0,2.61,17.0,2.5,0.5,4.75,0.0,,1.0,28.5,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-10 17:02:21,2025-09-10 17:07:46,N,1.0,43,43,1.0,0.77,7.2,2.5,0.5,2.24,0.0,,1.0,13.44,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-03 15:31:02,2025-09-03 15:32:22,N,1.0,74,74,1.0,0.03,3.7,0.0,0.5,0.0,0.0,,1.0,5.2,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-26 17:12:56,2025-09-26 17:17:45,N,1.0,55,55,0.0,0.9,7.2,2.5,1.5,0.0,0.0,,1.0,11.2,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-25 09:40:04,2025-09-25 09:57:34,N,1.0,74,75,6.0,1.69,16.3,0.0,0.5,3.56,0.0,,1.0,21.36,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-11 09:48:26,2025-09-11 10:12:16,N,1.0,42,48,1.0,6.19,31.7,0.0,0.5,7.34,0.0,,1.0,44.04,1.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-06 23:05:52,2025-09-06 23:16:15,N,1.0,25,45,2.0,2.25,13.5,1.0,0.5,0.0,0.0,,1.0,19.5,1.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-03 17:59:22,2025-09-03 18:12:43,N,1.0,7,193,1.0,2.05,13.5,2.5,0.5,3.5,0.0,,1.0,21.0,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-17 16:28:36,2025-09-17 16:44:59,N,1.0,97,181,1.0,1.16,14.9,2.5,0.5,4.72,0.0,,1.0,23.62,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-13 18:28:44,2025-09-13 18:57:19,N,1.0,97,237,1.0,8.56,36.6,0.0,0.5,5.0,0.0,,1.0,45.85,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-10 22:14:18,2025-09-11 00:00:00,N,1.0,247,256,1.0,12.18,49.2,1.0,0.5,0.0,0.0,,1.0,55.2,2.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-23 18:25:26,2025-09-23 18:36:54,N,1.0,95,135,1.0,2.6,14.2,2.5,0.5,2.0,0.0,,1.0,20.2,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-04 15:34:55,2025-09-04 15:40:25,N,1.0,7,7,1.0,0.85,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-20 20:09:12,2025-09-20 20:15:39,N,1.0,226,226,1.0,0.76,7.2,1.0,0.5,0.0,0.0,,1.0,9.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-01 09:11:52,2025-09-01 09:18:02,N,1.0,70,92,1.0,2.01,10.7,0.0,0.5,0.0,0.0,,1.0,12.2,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-07 15:32:45,2025-09-07 15:52:31,N,1.0,74,142,1.0,3.6,21.9,0.0,0.5,5.23,0.0,,1.0,31.38,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-07 13:54:27,2025-09-07 14:12:29,N,1.0,166,142,1.0,2.42,18.4,0.0,0.5,4.53,0.0,,1.0,27.18,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-23 08:17:15,2025-09-23 08:30:15,N,1.0,74,166,1.0,1.7,13.5,0.0,0.5,3.0,0.0,,1.0,18.0,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-21 21:27:16,2025-09-21 21:43:06,N,1.0,74,239,1.0,3.32,19.1,1.0,0.5,3.0,0.0,,1.0,27.35,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-29 17:14:45,2025-09-29 17:21:12,N,1.0,210,29,1.0,0.97,7.9,2.5,0.5,2.0,0.0,,1.0,13.9,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-19 18:19:38,2025-09-19 18:35:03,N,1.0,43,237,1.0,1.74,14.9,2.5,0.5,5.41,0.0,,1.0,27.06,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-30 06:57:27,2025-09-30 06:57:38,N,1.0,74,74,1.0,0.0,3.0,0.0,0.5,0.0,0.0,,1.0,4.5,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-18 16:36:28,2025-09-18 16:51:17,N,1.0,82,138,1.0,3.76,18.4,7.5,0.5,0.0,0.0,,1.0,27.4,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-16 12:57:53,2025-09-16 13:02:51,N,1.0,244,244,1.0,0.63,6.5,0.0,0.5,1.2,0.0,,1.0,9.2,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-19 20:10:58,2025-09-19 20:23:27,N,1.0,97,61,1.0,2.35,14.2,1.0,0.5,3.34,0.0,,1.0,20.04,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-25 09:01:00,2025-09-25 09:22:00,,,74,92,,8.88,35.52,0.0,0.5,0.0,6.94,,1.0,43.96,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-23 16:08:41,2025-09-23 16:37:49,N,1.0,74,237,2.0,3.45,26.8,2.5,0.5,6.86,0.0,,1.0,41.16,1.0,1.0,2.75,0.75,9,green_tripdata_2025-09.parquet
2,2025-09-21 14:38:18,2025-09-21 14:54:52,N,1.0,74,138,1.0,6.55,28.2,5.0,0.5,0.0,6.94,,1.0,41.64,4.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-04 18:00:56,2025-09-04 18:05:07,N,1.0,75,74,1.0,1.39,7.9,2.5,0.5,2.38,0.0,,1.0,14.28,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-12 15:38:00,2025-09-12 16:01:00,,,74,179,,4.47,28.81,0.0,0.5,0.0,6.94,,1.0,37.25,,,,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-26 17:23:26,2025-09-26 17:37:27,N,1.0,83,138,1.0,4.85,21.2,7.5,0.5,7.55,0.0,,1.0,37.75,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-15 18:39:47,2025-09-15 18:47:30,N,1.0,75,263,1.0,0.89,8.6,2.5,0.5,1.65,0.0,,1.0,17.0,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-18 16:41:21,2025-09-18 17:12:01,N,1.0,223,237,1.0,3.76,26.1,2.5,0.5,0.0,0.0,,1.0,32.85,2.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-08 16:36:59,2025-09-08 16:59:18,N,1.0,74,237,1.0,3.01,21.2,2.5,0.5,5.59,0.0,,1.0,33.54,1.0,1.0,2.75,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-02 19:28:54,2025-09-02 19:48:23,N,1.0,95,28,1.0,3.04,20.5,2.5,0.5,5.0,0.0,,1.0,29.5,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-09 16:36:24,2025-09-09 17:21:54,N,1.0,65,72,2.0,4.52,34.5,2.5,0.5,0.0,0.0,,1.0,38.5,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-04 11:45:58,2025-09-04 12:08:53,N,1.0,130,205,1.0,3.58,23.3,0.0,0.5,0.0,0.0,,1.0,24.8,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-21 15:41:57,2025-09-21 16:09:38,N,1.0,74,151,1.0,2.94,25.4,0.0,0.5,5.38,0.0,,1.0,32.28,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-26 06:03:34,2025-09-26 06:49:10,N,1.0,260,226,1.0,8.66,49.2,0.0,0.5,0.0,0.0,,1.0,50.7,2.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-21 13:50:14,2025-09-21 14:06:00,N,1.0,130,132,1.0,5.22,24.0,0.0,0.5,4.5,0.0,,1.0,30.0,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
1,2025-09-12 12:23:58,2025-09-12 12:38:32,N,1.0,97,17,0.0,2.1,14.2,0.0,1.5,4.0,0.0,,1.0,19.7,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-12 19:34:48,2025-09-12 19:54:37,N,1.0,74,152,1.0,2.08,17.7,2.5,0.5,1.0,0.0,,1.0,22.7,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-11 09:03:09,2025-09-11 09:15:18,N,1.0,197,134,1.0,1.87,12.8,0.0,0.5,5.0,0.0,,1.0,19.3,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-28 10:43:28,2025-09-28 10:57:04,N,1.0,92,192,1.0,2.4,14.9,0.0,0.5,3.28,0.0,,1.0,19.68,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-22 21:16:16,2025-09-22 21:22:55,N,1.0,42,42,1.0,1.14,8.6,1.0,0.5,3.33,0.0,,1.0,14.43,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
2,2025-09-08 09:59:22,2025-09-08 10:01:38,N,1.0,166,166,1.0,0.53,5.1,0.0,0.5,1.65,0.0,,1.0,8.25,1.0,1.0,0.0,0.0,9,green_tripdata_2025-09.parquet
